IQ,edu_length,anypsyc,P06,P15,P18,P19,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P85,P86,P98,P99,edu_length_mor,edu_length_far,comb_income
5.218358392539149,4.771625268491491,0.19378384828624406,0.06720273172880982,0.011529070514585743,0.005011841163187751,0.01843916946632153,7.710524866442694e-5,8.628444493400158e-4,0.00757467276165299,0.008411815461438196,0.03609994308898313,0.0029924179838813313,0.09049586018248242,0.004721778561069193,0.004068219786675479,0.01361825558554093,0.008951552202089185,0.013845899653026381,0.004978796056617283,6.425437388702245e-4,1.3952378329753446e-4,0.005173395017532265,0.014675698995795928,3.603601916616181,3.839143764571974,49.998975601696316
